订单 ID,订单日期,发货日期,装运模式,客户 ID,客户名称,细分,城市,省/自治区,国家/地区,区域,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润
CN-2024-100637366,2024/10/6,2024/10/9,二级,韩廉-137366,韩廉,消费者,安顺,贵州,中国,西南,技术-配件-10000166,技术,配件,"SanDisk 闪存驱动器, 耐用",185.5,1,0,90.86
CN-2024-100637366,2024/10/6,2024/10/9,二级,韩廉-137366,韩廉,消费者,安顺,贵州,中国,西南,办公用-收纳-10003199,办公用品,收纳具,"Fellowes 锁柜, 金属",1926.4,2,0,19.04
CN-2024-100693750,2024/10/6,2024/10/9,一级,曹欢-093750,曹欢悦,小型企业,上海,上海,中国,华东,办公用-用品-10002441,办公用品,用品,"Fiskars 尺子, 蓝色",269.36,4,0,15.68
CN-2024-100693750,2024/10/6,2024/10/9,一级,曹欢-093750,曹欢悦,小型企业,上海,上海,中国,华东,办公用-纸张-10004049,办公用品,纸张,"SanDisk 笔记本, 每包 12 个",316.96,2,0,75.88
CN-2024-100707859,2024/10/7,2024/10/12,标准级,李蔓-107859,李蔓楚,小型企业,成都,四川,中国,西南,技术-电话-10000433,技术,电话,"诺基亚 耳机, 蓝色",1228.248,6,0.4,-204.792
CN-2024-100708816,2024/10/7,2024/10/10,二级,朱丽-108816,朱丽丽,小型企业,哈尔滨,黑龙江,中国,东北,办公用-美术-10001717,办公用品,美术,"Boston 钢笔, 混合尺寸",129.92,2,0.2,17.64
CN-2024-100718313,2024/10/7,2024/10/14,标准级,谢丽-118313,谢丽雪,公司,青岛,山东,中国,华东,办公用-系固-10002226,办公用品,系固件,"Advantus 图钉, 金属",127.96,2,0,33.04
CN-2024-100730135,2024/10/7,2024/10/10,二级,葛毅-130135,葛毅,消费者,哈尔滨,黑龙江,中国,东北,技术-配件-10002107,技术,配件,"贝尔金 闪存驱动器, 实惠",1174.32,6,0,152.04
CN-2024-100753461,2024/10/7,2024/10/9,二级,贾嫒-153461,贾嫒,公司,鸡西,黑龙江,中国,东北,家具-书架-10002612,家具,书架,"Bush 墙角架, 金属",1728.3,3,0,380.1
CN-2024-100753461,2024/10/7,2024/10/9,二级,贾嫒-153461,贾嫒,公司,鸡西,黑龙江,中国,东北,办公用-标签-10003922,办公用品,标签,"Smead 可去除的标签, 耐用",101.64,2,0,38.36
CN-2024-100753461,2024/10/7,2024/10/9,二级,贾嫒-153461,贾嫒,公司,鸡西,黑龙江,中国,东北,办公用-系固-10000647,办公用品,系固件,"OIC 订书钉, 金属",374.36,7,0,25.48
CN-2024-100753461,2024/10/7,2024/10/9,二级,贾嫒-153461,贾嫒,公司,鸡西,黑龙江,中国,东北,技术-配件-10000405,技术,配件,"SanDisk 路由器, 实惠",1196.3,1,0,59.78
CN-2024-100782558,2024/10/7,2024/10/8,当日,严珑-082558,严珑,小型企业,北京,北京,中国,华北,办公用-收纳-10002196,办公用品,收纳具,"Fellowes 文件车, 单宽度",2563.68,4,0,307.44
CN-2024-100782558,2024/10/7,2024/10/8,当日,严珑-082558,严珑,小型企业,北京,北京,中国,华北,家具-书架-10002226,家具,书架,"Dania 书架, 白色",2895.9,5,0,550.2
CN-2024-100800003,2024/10/8,2024/10/13,标准级,梁梦-100003,梁梦,消费者,太原,山西,中国,华北,技术-设备-10000225,技术,设备,"松下 卡片打印机, 红色",2393.58,3,0,334.74
CN-2024-100824866,2024/10/8,2024/10/13,标准级,葛彩-124866,葛彩,消费者,肇庆,广东,中国,中南,办公用-收纳-10003525,办公用品,收纳具,"Eldon 盒, 金属",130.62,3,0,46.62
CN-2024-100824866,2024/10/8,2024/10/13,标准级,葛彩-124866,葛彩,消费者,肇庆,广东,中国,中南,办公用-器具-10003382,办公用品,器具,"Breville 烤面包机, 银色",722.96,2,0,144.48
CN-2024-100825982,2024/10/8,2024/10/12,标准级,邵黎-125982,邵黎明,小型企业,信阳,河南,中国,中南,家具-用具-10000601,家具,用具,"Advantus 相框, 耐用",1867.04,8,0,672
CN-2024-100825982,2024/10/8,2024/10/12,标准级,邵黎-125982,邵黎明,小型企业,信阳,河南,中国,中南,家具-书架-10003197,家具,书架,"Safco 书库, 白色",7323.12,4,0,2050.16
CN-2024-100825982,2024/10/8,2024/10/12,标准级,邵黎-125982,邵黎明,小型企业,信阳,河南,中国,中南,家具-椅子-10004040,家具,椅子,"Harbour Creations 折叠椅, 黑色",2806.524,7,0.1,124.264
CN-2024-100825982,2024/10/8,2024/10/12,标准级,邵黎-125982,邵黎明,小型企业,信阳,河南,中国,中南,技术-电话-10001791,技术,电话,"摩托罗拉 智能手机, 全尺寸",4281.62,7,0,298.9
CN-2024-100825982,2024/10/8,2024/10/12,标准级,邵黎-125982,邵黎明,小型企业,信阳,河南,中国,中南,技术-配件-10001666,技术,配件,"SanDisk 键区, 回收",992.32,4,0,396.48
CN-2024-100826160,2024/10/8,2024/10/8,当日,韦绅-126160,韦绅,消费者,广州,广东,中国,中南,技术-配件-10004550,技术,配件,"Memorex 路由器, 可编程",10403.82,9,0,1559.88
CN-2024-100832623,2024/10/8,2024/10/12,标准级,邱荷-132623,邱荷,消费者,石家庄,河北,中国,华北,办公用-美术-10002271,办公用品,美术,"Binney & Smith 荧光笔, 金属",333.2,4,0,6.16
CN-2024-100838639,2024/10/8,2024/10/12,标准级,邢宁-138639,邢宁,公司,沈阳,辽宁,中国,东北,办公用-器具-10004829,办公用品,器具,"Breville 微波炉, 银色",5081.328,6,0.4,-2795.352
CN-2024-100838639,2024/10/8,2024/10/12,标准级,邢宁-138639,邢宁,公司,沈阳,辽宁,中国,东北,办公用-装订-10001101,办公用品,装订机,"Avery 订书机, 耐用",1127.616,8,0.4,-75.264
CN-2024-100838639,2024/10/8,2024/10/12,标准级,邢宁-138639,邢宁,公司,沈阳,辽宁,中国,东北,办公用-信封-10002782,办公用品,信封,"Kraft 搭扣信封, 每套 50 个",168,4,0,13.44
CN-2024-100838639,2024/10/8,2024/10/12,标准级,邢宁-138639,邢宁,公司,沈阳,辽宁,中国,东北,办公用-信封-10001989,办公用品,信封,"Jiffy 外皮和封条, 回收",175.56,2,0,17.36
CN-2024-100903352,2024/10/9,2024/10/13,标准级,钱婵-103352,钱婵娟,公司,包头,内蒙古,中国,华北,办公用-收纳-10004747,办公用品,收纳具,"Eldon 文件夹, 单宽度",238.14,3,0,76.02
CN-2024-100903352,2024/10/9,2024/10/13,标准级,钱婵-103352,钱婵娟,公司,包头,内蒙古,中国,华北,办公用-标签-10000539,办公用品,标签,"Hon 文件夹标签, 耐用",84.28,2,0,26.04
CN-2024-100903352,2024/10/9,2024/10/13,标准级,钱婵-103352,钱婵娟,公司,包头,内蒙古,中国,华北,办公用-标签-10002844,办公用品,标签,"Smead 圆形标签, 可调",67.2,3,0,14.7
CN-2024-100907604,2024/10/9,2024/10/11,二级,雷木-107604,雷木兰,消费者,北京,北京,中国,华北,办公用-装订-10001158,办公用品,装订机,"Avery 装订机盖, 实惠",154.98,3,0,9.24
CN-2024-100907604,2024/10/9,2024/10/11,二级,雷木-107604,雷木兰,消费者,北京,北京,中国,华北,家具-椅子-10003795,家具,椅子,"Harbour Creations 沙滩椅, 红色",575.12,2,0,195.44
CN-2024-100907604,2024/10/9,2024/10/11,二级,雷木-107604,雷木兰,消费者,北京,北京,中国,华北,家具-椅子-10003410,家具,椅子,"Hon 沙滩椅, 红色",1896.3,9,0,94.5
CN-2024-100907604,2024/10/9,2024/10/11,二级,雷木-107604,雷木兰,消费者,北京,北京,中国,华北,办公用-美术-10003303,办公用品,美术,"Stanley 荧光笔, 整包",209.58,3,0,10.08
CN-2024-100911344,2024/10/9,2024/10/11,二级,秦淑-111344,秦淑芳,公司,河源,广东,中国,中南,办公用-系固-10001925,办公用品,系固件,"Accos 回形针, 金属",264.32,4,0,47.04
CN-2024-100911344,2024/10/9,2024/10/11,二级,秦淑-111344,秦淑芳,公司,河源,广东,中国,中南,技术-复印-10001543,技术,复印机,"佳能 个人复印机, 彩色",1345.68,2,0,416.92
CN-2024-100920533,2024/10/9,2024/10/13,标准级,许绅-120533,许绅,消费者,惠州,广东,中国,中南,办公用-收纳-10004334,办公用品,收纳具,"Rogers 锁柜, 蓝色",2962.68,3,0,1095.78
CN-2024-100920533,2024/10/9,2024/10/13,标准级,许绅-120533,许绅,消费者,惠州,广东,中国,中南,办公用-收纳-10000306,办公用品,收纳具,"Smead 文件夹, 单宽度",408.8,5,0,147
CN-2024-100922003,2024/10/9,2024/10/9,当日,邢柏-122003,邢柏,小型企业,仪征,江苏,中国,华东,家具-用具-10004563,家具,用具,"Rubvermaid 相框, 耐用",682.92,5,0.4,-330.68
CN-2024-100933210,2024/10/9,2024/10/14,标准级,郝绅-133210,郝绅,消费者,秦皇岛,河北,中国,华北,办公用-标签-10000389,办公用品,标签,"Smead 合法证物标签, 白色",207.2,4,0,12.32
CN-2024-100933210,2024/10/9,2024/10/14,标准级,郝绅-133210,郝绅,消费者,秦皇岛,河北,中国,华北,家具-桌子-10000696,家具,桌子,"Barricks 会议桌, 长方形",18997.65,6,0.25,-507.15
CN-2024-100933210,2024/10/9,2024/10/14,标准级,郝绅-133210,郝绅,消费者,秦皇岛,河北,中国,华北,办公用-装订-10004255,办公用品,装订机,"Acco 打孔机, 回收",426.72,3,0,162.12
CN-2024-100937533,2024/10/9,2024/10/14,标准级,黄芳-137533,黄芳,公司,湖州,浙江,中国,华东,办公用-系固-10003933,办公用品,系固件,"OIC 图钉, 每包 12 个",189,5,0.4,-37.8
CN-2024-100992684,2024/10/9,2024/10/13,标准级,曹丽-092684,曹丽,小型企业,上海,上海,中国,华东,家具-书架-10004965,家具,书架,"Safco 搁架, 黑色",1848.84,2,0,332.64
CN-2024-100993910,2024/10/9,2024/10/10,一级,林丹-093910,林丹,消费者,东胜,内蒙古,中国,华北,办公用-标签-10000069,办公用品,标签,"Novimex 文件夹标签, 红色",75.32,2,0,31.36
CN-2024-100993910,2024/10/9,2024/10/10,一级,林丹-093910,林丹,消费者,东胜,内蒙古,中国,华北,办公用-纸张-10002857,办公用品,纸张,"SanDisk 令, 多色",1019.2,7,0,438.06
CN-2024-100993910,2024/10/9,2024/10/10,一级,林丹-093910,林丹,消费者,东胜,内蒙古,中国,华北,技术-设备-10003635,技术,设备,"StarTech 打印机, 耐用",2152.836,3,0.4,-1148.364
CN-2024-100993910,2024/10/9,2024/10/10,一级,林丹-093910,林丹,消费者,东胜,内蒙古,中国,华北,家具-桌子-10002272,家具,桌子,"Barricks 培训桌, 黑色",2376.64,4,0.6,-3386.88
CN-2024-101017751,2024/10/10,2024/10/15,二级,李彩-117751,李彩,消费者,邢台,河北,中国,华北,家具-桌子-10003906,家具,桌子,"Hon 会议桌, 黑色",6450.36,2,0.25,0
CN-2024-101031732,2024/10/10,2024/10/13,一级,熊光-131732,熊光,小型企业,辽阳,辽宁,中国,东北,办公用-纸张-10004483,办公用品,纸张,"施乐 羊皮纸, 每包 12 个",568.4,7,0,136.22
CN-2024-101031732,2024/10/10,2024/10/13,一级,熊光-131732,熊光,小型企业,辽阳,辽宁,中国,东北,家具-椅子-10000900,家具,椅子,"Hon 折叠椅, 每套两件",2108.484,9,0.4,-352.296
CN-2024-101031732,2024/10/10,2024/10/13,一级,熊光-131732,熊光,小型企业,辽阳,辽宁,中国,东北,办公用-用品-10004807,办公用品,用品,"Stiletto 剪刀, 锯齿状",284.34,5,0.4,37.24
CN-2024-101032361,2024/10/10,2024/10/14,标准级,钟伟-132361,钟伟,小型企业,浯溪,湖南,中国,中南,技术-复印-10000099,技术,复印机,"Brother 个人复印机, 红色",1316.84,2,0,263.2
CN-2024-101032361,2024/10/10,2024/10/14,标准级,钟伟-132361,钟伟,小型企业,浯溪,湖南,中国,中南,技术-电话-10003014,技术,电话,"思科 智能手机, 混合尺寸",1319.08,2,0,580.16
CN-2024-101032361,2024/10/10,2024/10/14,标准级,钟伟-132361,钟伟,小型企业,浯溪,湖南,中国,中南,家具-用具-10001511,家具,用具,"Eldon 闹钟, 耐用",249.9,1,0,42.42
CN-2024-101095765,2024/10/10,2024/10/14,标准级,曾康-095765,曾康,消费者,吉林市,吉林,中国,东北,家具-用具-10003545,家具,用具,"Tenex 相框, 优质",470.96,2,0,188.16
CN-2024-101095765,2024/10/10,2024/10/14,标准级,曾康-095765,曾康,消费者,吉林市,吉林,中国,东北,技术-电话-10002323,技术,电话,"诺基亚 充电器, 整包",5937.4,2,0,1959.16
CN-2024-101200888,2024/10/12,2024/10/15,一级,林磊-100888,林磊,小型企业,平度,山东,中国,华东,办公用-器具-10000468,办公用品,器具,"Cuisinart 微波炉, 红色",3898.44,3,0,818.58
CN-2024-101204674,2024/10/12,2024/10/16,标准级,徐菊-104674,徐菊,消费者,武汉,湖北,中国,中南,技术-复印-10004761,技术,复印机,"Brother 复印机, 红色",5105.604,7,0.4,-255.976
CN-2024-101204674,2024/10/12,2024/10/16,标准级,徐菊-104674,徐菊,消费者,武汉,湖北,中国,中南,技术-配件-10004328,技术,配件,"Memorex 闪存驱动器, 实惠",246.96,3,0.4,-94.92
CN-2024-101204960,2024/10/12,2024/10/14,一级,秦乐-104960,秦乐,消费者,北京,北京,中国,华北,技术-复印-10004933,技术,复印机,"夏普 墨水, 每套两件",1161.16,2,0,69.44
CN-2024-101211632,2024/10/12,2024/10/18,标准级,常升-111632,常升,消费者,襄樊,湖北,中国,中南,办公用-器具-10001619,办公用品,器具,"Breville 咖啡研磨机, 白色",672,4,0.4,-201.6
CN-2024-101211632,2024/10/12,2024/10/18,标准级,常升-111632,常升,消费者,襄樊,湖北,中国,中南,家具-用具-10002670,家具,用具,"Tenex 门挡, 黑色",491.568,4,0.4,73.248
CN-2024-101211632,2024/10/12,2024/10/18,标准级,常升-111632,常升,消费者,襄樊,湖北,中国,中南,办公用-收纳-10002847,办公用品,收纳具,"Tenex 文件车, 金属",3108,5,0,994
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,办公用-装订-10004028,办公用品,装订机,"Wilson Jones 打孔机, 实惠",653.1,5,0,51.8
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,办公用-收纳-10002018,办公用品,收纳具,"Eldon 搁板, 工业",2053.8,9,0,636.3
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,办公用-系固-10002262,办公用品,系固件,"Stockwell 图钉, 每包 12 个",181.44,3,0,88.62
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,办公用-用品-10000039,办公用品,用品,"Acme 尺子, 工业",427.7,5,0,119.7
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,家具-椅子-10000671,家具,椅子,"Hon 折叠椅, 黑色",1990.548,6,0.1,-111.132
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,家具-用具-10000883,家具,用具,"Rubvermaid 框架, 耐用",2494.8,5,0,74.2
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,家具-用具-10002112,家具,用具,"Eldon 框架, 耐用",528.64,1,0,179.62
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,办公用-器具-10001050,办公用品,器具,"Hamilton Beach 微波炉, 黑色",2631.44,2,0,183.96
CN-2024-101212129,2024/10/12,2024/10/17,标准级,白斯-112129,白斯云,消费者,洛阳,河南,中国,中南,办公用-信封-10004866,办公用品,信封,"Kraft 马尼拉纸信封, 红色",980.98,7,0,49
CN-2024-101215437,2024/10/12,2024/10/16,标准级,陈惠-115437,陈惠英,小型企业,潍坊,山东,中国,华东,办公用-美术-10003419,办公用品,美术,"Stanley 记号笔, 整包",104.86,1,0,13.58
CN-2024-101217375,2024/10/12,2024/10/17,标准级,葛欢-117375,葛欢,公司,唐山,河北,中国,华北,办公用-收纳-10003273,办公用品,收纳具,"Tenex 盒, 工业",158.48,2,0,49
CN-2024-101222966,2024/10/12,2024/10/16,二级,贺婉-122966,贺婉,公司,天长,河北,中国,华北,办公用-用品-10004796,办公用品,用品,"Stiletto 大剪刀, 工业",231.98,1,0,34.72
CN-2024-101222966,2024/10/12,2024/10/16,二级,贺婉-122966,贺婉,公司,天长,河北,中国,华北,家具-椅子-10002386,家具,椅子,"Office Star 摇椅, 可调",2007.6,3,0,863.1
CN-2024-101231978,2024/10/12,2024/10/14,二级,蒋光-131978,蒋光,小型企业,宜春,黑龙江,中国,东北,办公用-用品-10000855,办公用品,用品,"Fiskars 剪刀, 钢",315.84,3,0,37.8
CN-2024-101231978,2024/10/12,2024/10/14,二级,蒋光-131978,蒋光,小型企业,宜春,黑龙江,中国,东北,办公用-收纳-10001112,办公用品,收纳具,"Fellowes 盒, 工业",376.32,4,0,90.16
CN-2024-101231978,2024/10/12,2024/10/14,二级,蒋光-131978,蒋光,小型企业,宜春,黑龙江,中国,东北,办公用-信封-10004154,办公用品,信封,"Ames 马尼拉纸信封, 每套 50 个",345.66,3,0,41.16
CN-2024-101231978,2024/10/12,2024/10/14,二级,蒋光-131978,蒋光,小型企业,宜春,黑龙江,中国,东北,办公用-系固-10004607,办公用品,系固件,"Stockwell 橡皮筋, 金属",155.4,2,0,3.08
CN-2024-101290768,2024/10/12,2024/10/17,标准级,丁娇-090768,丁娇,公司,兰州,甘肃,中国,西北,技术-电话-10004909,技术,电话,"诺基亚 办公室电话机, 蓝色",911.82,5,0.4,-364.98
CN-2024-101301388,2024/10/13,2024/10/15,一级,徐虎-101388,徐虎,消费者,南平,福建,中国,华东,办公用-收纳-10000984,办公用品,收纳具,"Eldon 文件夹, 工业",162.96,2,0,64.96
CN-2024-101301388,2024/10/13,2024/10/15,一级,徐虎-101388,徐虎,消费者,南平,福建,中国,华东,办公用-收纳-10002706,办公用品,收纳具,"Eldon 盘, 金属",439.04,2,0,197.4
CN-2024-101317428,2024/10/13,2024/10/17,标准级,葛欢-117428,葛欢,公司,文登,山东,中国,华东,家具-用具-10002471,家具,用具,"Tenex 分层置放架, 黑色",235.48,2,0,49.28
CN-2024-101338390,2024/10/13,2024/10/15,二级,赵幂-138390,赵幂,消费者,镇江,江苏,中国,华东,办公用-美术-10004144,办公用品,美术,"Binney & Smith 速写本, 金属",88.816,2,0.8,-328.664
CN-2024-101338390,2024/10/13,2024/10/15,二级,赵幂-138390,赵幂,消费者,镇江,江苏,中国,华东,技术-配件-10004714,技术,配件,"罗技 键区, 实惠",1167.264,9,0.4,-194.796
CN-2024-101338390,2024/10/13,2024/10/15,二级,赵幂-138390,赵幂,消费者,镇江,江苏,中国,华东,办公用-用品-10003696,办公用品,用品,"Elite 尺子, 蓝色",38.64,1,0.4,-13.58
CN-2024-101338390,2024/10/13,2024/10/15,二级,赵幂-138390,赵幂,消费者,镇江,江苏,中国,华东,家具-书架-10000942,家具,书架,"Dania 柜, 黑色",799.68,2,0.4,-199.92
CN-2024-101342918,2024/10/13,2024/10/18,二级,邓惠-142918,邓惠,消费者,黄石,湖北,中国,中南,办公用-美术-10003381,办公用品,美术,"Binney & Smith 速写本, 整包",86.968,2,0.8,-308.952
CN-2024-101342918,2024/10/13,2024/10/18,二级,邓惠-142918,邓惠,消费者,黄石,湖北,中国,中南,办公用-标签-10003922,办公用品,标签,"Smead 可去除的标签, 耐用",101.64,2,0,38.36
CN-2024-101393779,2024/10/13,2024/10/17,标准级,万兰-093779,万兰,消费者,无锡,江苏,中国,华东,技术-配件-10002808,技术,配件,"罗技 路由器, 耐用",2079.252,3,0.4,-693.168
CN-2024-101393779,2024/10/13,2024/10/17,标准级,万兰-093779,万兰,消费者,无锡,江苏,中国,华东,办公用-收纳-10000871,办公用品,收纳具,"Eldon 盒, 工业",200.48,4,0,38.08
CN-2024-101393779,2024/10/13,2024/10/17,标准级,万兰-093779,万兰,消费者,无锡,江苏,中国,华东,技术-配件-10004228,技术,配件,"Enermax 键盘, 回收",455.112,2,0.4,-53.368
